league_id,fixture_id,league_name,league_country,league_logo,league_flag,event_date,event_timestamp,first_half_start,second_half_start,round,status,status_short,elapsed,venue,referee,home_team_team_id,home_team_team_name,home_team_logo,away_team_team_id,away_team_team_name,away_team_logo,goals_home_team,goals_away_team,score_half_time,score_full_time,score_extra_time,score_penalty
39,868060,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-20T18:30:00+00:00,1666290600,1666290600,1666294200,Regular Season - 12,Match Finished,FT,90,Craven Cottage,M. Oliver,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,3,0,1-0,3-0,,
39,868061,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-20T19:15:00+00:00,1666293300,1666293300,1666296900,Regular Season - 12,Match Finished,FT,90,King Power Stadium,P. Bankes,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,2,0,2-0,2-0,,
39,868071,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-22T11:30:00+00:00,1666438200,1666438200,1666441800,Regular Season - 13,Match Finished,FT,90,The City Ground,P. Tierney,65,Nottingham Forest,https://media-3.api-sports.io/football/teams/65.png,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,1,0,0-0,1-0,,
39,868068,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-22T14:00:00+00:00,1666447200,1666447200,1666450800,Regular Season - 13,Match Finished,FT,90,Goodison Park,S. Hooper,45,Everton,https://media-1.api-sports.io/football/teams/45.png,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,3,0,1-0,3-0,,
39,868070,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-22T14:00:00+00:00,1666447200,1666447200,1666450800,Regular Season - 13,Match Finished,FT,90,Etihad Stadium,C. Pawson,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,3,1,2-0,3-1,,
39,868067,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-22T16:30:00+00:00,1666456200,1666456200,1666459800,Regular Season - 13,Match Finished,FT,90,Stamford Bridge,S. Attwell,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,1,1,0-0,1-1,,
39,868066,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-23T13:00:00+00:00,1666530000,1666530000,1666533600,Regular Season - 13,Match Finished,FT,90,Villa Park,D. England,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,4,0,3-0,4-0,,
39,868069,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-23T13:00:00+00:00,1666530000,1666530000,1666533600,Regular Season - 13,Match Finished,FT,90,Elland Road,A. Taylor,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,2,3,1-1,2-3,,
39,868072,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-10-23T13:00:00+00:00,1666530000,1666530000,1666533600,Regular Season - 13,Match Finished,FT,90,St. Mary's Stadium,R. Jones,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,1,1,0-1,1-1,,
39,868075,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-23T13:00:00+00:00,1666530000,1666530000,1666533600,Regular Season - 13,Match Finished,FT,90,Molineux Stadium,M. Oliver,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,0,4,0-2,0-4,,
39,868073,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-23T15:30:00+00:00,1666539000,1666539000,1666542600,Regular Season - 13,Match Finished,FT,90,Tottenham Hotspur Stadium,J. Gillett,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,1,2,0-2,1-2,,
39,868074,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-10-24T19:00:00+00:00,1666638000,1666638000,1666641600,Regular Season - 13,Match Finished,FT,90,London Stadium,D. Coote,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,35,Bournemouth,https://media-2.api-sports.io/football/teams/35.png,2,0,1-0,2-0,,
39,868082,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-29T11:30:00+00:00,1667043000,1667043000,1667046600,Regular Season - 14,Match Finished,FT,90,King Power Stadium,R. Jones,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,0,1,0-0,0-1,,
39,868076,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-29T14:00:00+00:00,1667052000,1667052000,1667055600,Regular Season - 14,Match Finished,FT,90,Vitality Stadium,A. Taylor,35,Bournemouth,https://media-2.api-sports.io/football/teams/35.png,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,2,3,1-0,2-3,,
39,868078,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-10-29T14:00:00+00:00,1667052000,1667052000,1667055600,Regular Season - 14,Match Finished,FT,90,Gtech Community Stadium,R. Madley,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,1,1,0-0,1-1,,
39,868079,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-29T14:00:00+00:00,1667052000,1667052000,1667055600,Regular Season - 14,Match Finished,FT,90,The American Express Community Stadium,A. Madley,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,4,1,3-0,4-1,,
39,868080,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-10-29T14:00:00+00:00,1667052000,1667052000,1667055600,Regular Season - 14,Match Finished,FT,90,Selhurst Park,M. Salisbury,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,1,0,1-0,1-0,,
39,868085,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-29T14:00:00+00:00,1667052000,1667052000,1667055600,Regular Season - 14,Match Finished,FT,90,St. James' Park,P. Tierney,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,4,0,1-0,4-0,,
39,868081,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-10-29T16:30:00+00:00,1667061000,1667061000,1667064600,Regular Season - 14,Match Finished,FT,90,Craven Cottage,J. Brooks,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,45,Everton,https://media-2.api-sports.io/football/teams/45.png,0,0,0-0,0-0,,
39,868083,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-10-29T18:45:00+00:00,1667069100,1667069100,1667072700,Regular Season - 14,Match Finished,FT,90,Anfield,M. Oliver,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,1,2,1-1,1-2,,
39,868077,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-30T14:00:00+00:00,1667138400,1667138400,1667142000,Regular Season - 14,Match Finished,FT,90,Emirates Stadium,S. Hooper,42,Arsenal,https://media-3.api-sports.io/football/teams/42.png,65,Nottingham Forest,https://media-2.api-sports.io/football/teams/65.png,5,0,1-0,5-0,,
39,868084,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-10-30T16:15:00+00:00,1667146500,1667146500,1667150100,Regular Season - 14,Match Finished,FT,90,Old Trafford,C. Kavanagh,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,48,West Ham,https://media-2.api-sports.io/football/teams/48.png,1,0,1-0,1-0,,
39,868089,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-05T15:00:00+00:00,1667660400,1667660400,1667664000,Regular Season - 15,Match Finished,FT,90,Elland Road,T. Harrington,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,35,Bournemouth,https://media-2.api-sports.io/football/teams/35.png,4,3,1-2,4-3,,
39,868090,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-05T15:00:00+00:00,1667660400,1667660400,1667664000,Regular Season - 15,Match Finished,FT,90,Etihad Stadium,D. England,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,2,1,1-1,2-1,,
39,868091,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-11-05T15:00:00+00:00,1667660400,1667660400,1667664000,Regular Season - 15,Match Finished,FT,90,The City Ground,A. Marriner,65,Nottingham Forest,https://media-1.api-sports.io/football/teams/65.png,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,2,2,1-1,2-2,,
39,868095,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-05T15:00:00+00:00,1667660400,1667660400,1667664000,Regular Season - 15,Match Finished,FT,90,Molineux Stadium,G. Scott,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,2,3,2-2,2-3,,
39,868088,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-05T17:30:00+00:00,1667669400,1667669400,1667673000,Regular Season - 15,Match Finished,FT,90,Goodison Park,D. Coote,45,Everton,https://media-3.api-sports.io/football/teams/45.png,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,0,2,0-1,0-2,,
39,868087,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-06T12:00:00+00:00,1667736000,1667736000,1667739600,Regular Season - 15,Match Finished,FT,90,Stamford Bridge,M. Oliver,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,0,1,0-0,0-1,,
39,868086,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-11-06T14:00:00+00:00,1667743200,1667743200,1667746800,Regular Season - 15,Match Finished,FT,90,Villa Park,A. Taylor,66,Aston Villa,https://media-1.api-sports.io/football/teams/66.png,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,3,1,2-1,3-1,,
39,868092,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-06T14:00:00+00:00,1667743200,1667743200,1667746800,Regular Season - 15,Match Finished,FT,90,St. Mary's Stadium,S. Attwell,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,1,4,0-1,1-4,,
39,868094,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-06T14:00:00+00:00,1667743200,1667743200,1667746800,Regular Season - 15,Match Finished,FT,90,London Stadium,P. Tierney,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,1,2,1-1,1-2,,
39,868093,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-11-06T16:30:00+00:00,1667752200,1667752200,1667755800,Regular Season - 15,Match Finished,FT,90,Tottenham Hotspur Stadium,A. Madley,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,1,2,0-2,1-2,,
39,868100,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-12T12:30:00+00:00,1668256200,1668256200,1668259800,Regular Season - 16,Match Finished,FT,90,Etihad Stadium,P. Bankes,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,1,2,1-1,1-2,,
39,868096,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-12T15:00:00+00:00,1668265200,1668265200,1668268800,Regular Season - 16,Match Finished,FT,90,Vitality Stadium,C. Pawson,35,Bournemouth,https://media-3.api-sports.io/football/teams/35.png,45,Everton,https://media-1.api-sports.io/football/teams/45.png,3,0,2-0,3-0,,
39,868099,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-12T15:00:00+00:00,1668265200,1668265200,1668268800,Regular Season - 16,Match Finished,FT,90,Anfield,S. Hooper,40,Liverpool,https://media-1.api-sports.io/football/teams/40.png,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,3,1,3-1,3-1,,
39,868102,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-12T15:00:00+00:00,1668265200,1668265200,1668268800,Regular Season - 16,Match Finished,FT,90,The City Ground,J. Brooks,65,Nottingham Forest,https://media-3.api-sports.io/football/teams/65.png,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,1,0,0-0,1-0,,
39,868103,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-12T15:00:00+00:00,1668265200,1668265200,1668268800,Regular Season - 16,Match Finished,FT,90,Tottenham Hotspur Stadium,M. Salisbury,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,4,3,1-2,4-3,,
39,868104,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-12T15:00:00+00:00,1668265200,1668265200,1668268800,Regular Season - 16,Match Finished,FT,90,London Stadium,J. Gillett,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,0,2,0-1,0-2,,
39,868101,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-12T17:30:00+00:00,1668274200,1668274200,1668277800,Regular Season - 16,Match Finished,FT,90,St. James' Park,R. Jones,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,1,0,0-0,1-0,,
39,868105,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-12T19:45:00+00:00,1668282300,1668282300,1668285900,Regular Season - 16,Match Finished,FT,90,Molineux Stadium,S. Attwell,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,0,2,0-0,0-2,,
39,868097,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-11-13T14:00:00+00:00,1668348000,1668348000,1668351600,Regular Season - 16,Match Finished,FT,90,The American Express Community Stadium,C. Kavanagh,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,1,2,1-1,1-2,,
39,868098,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-11-13T16:30:00+00:00,1668357000,1668357000,1668360600,Regular Season - 16,Match Finished,FT,90,Craven Cottage,P. Tierney,36,Fulham,https://media-1.api-sports.io/football/teams/36.png,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,1,2,0-1,1-2,,
39,868108,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-26T12:30:00+00:00,1672057800,1672057800,1672061400,Regular Season - 17,Match Finished,FT,90,Gtech Community Stadium,D. Coote,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,2,2,1-0,2-2,,
39,868110,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-26T15:00:00+00:00,1672066800,1672066800,1672070400,Regular Season - 17,Match Finished,FT,90,Selhurst Park,A. Madley,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,0,3,0-1,0-3,,
39,868111,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-12-26T15:00:00+00:00,1672066800,1672066800,1672070400,Regular Season - 17,Match Finished,FT,90,Goodison Park,C. Pawson,45,Everton,https://media-3.api-sports.io/football/teams/45.png,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,1,2,1-1,1-2,,
39,868113,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-26T15:00:00+00:00,1672066800,1672066800,1672070400,Regular Season - 17,Match Finished,FT,90,King Power Stadium,J. Gillett,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,0,3,0-3,0-3,,
39,868115,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-12-26T15:00:00+00:00,1672066800,1672066800,1672070400,Regular Season - 17,Match Finished,FT,90,St. Mary's Stadium,R. Jones,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,1,3,0-2,1-3,,
39,868107,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-12-26T17:30:00+00:00,1672075800,1672075800,1672079400,Regular Season - 17,Match Finished,FT,90,Villa Park,P. Tierney,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,40,Liverpool,https://media-3.api-sports.io/football/teams/40.png,1,3,0-2,1-3,,
39,868106,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-26T20:00:00+00:00,1672084800,1672084800,1672088400,Regular Season - 17,Match Finished,FT,90,Emirates Stadium,M. Oliver,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,3,1,0-1,3-1,,
39,868109,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-27T17:30:00+00:00,1672162200,1672162200,1672165800,Regular Season - 17,Match Finished,FT,90,Stamford Bridge,S. Hooper,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,35,Bournemouth,https://media-1.api-sports.io/football/teams/35.png,2,0,2-0,2-0,,
39,868114,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-12-27T20:00:00+00:00,1672171200,1672171200,1672174800,Regular Season - 17,Match Finished,FT,90,Old Trafford,A. Taylor,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,65,Nottingham Forest,https://media-3.api-sports.io/football/teams/65.png,3,0,2-0,3-0,,
39,868112,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-28T20:00:00+00:00,1672257600,1672257600,1672261200,Regular Season - 17,Match Finished,FT,90,Elland Road,S. Attwell,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,1,3,0-1,1-3,,
39,868124,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-12-30T19:45:00+00:00,1672429500,1672429500,1672433100,Regular Season - 18,Match Finished,FT,90,London Stadium,D. England,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,0,2,0-2,0-2,,
39,868119,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-12-30T20:00:00+00:00,1672430400,1672430400,1672434000,Regular Season - 18,Match Finished,FT,90,Anfield,C. Pawson,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,2,1,2-1,2-1,,
39,868125,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-12-31T12:30:00+00:00,1672489800,1672489800,1672493400,Regular Season - 18,Match Finished,FT,90,Molineux Stadium,R. Jones,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,0,1,0-0,0-1,,
39,868116,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-12-31T15:00:00+00:00,1672498800,1672498800,1672502400,Regular Season - 18,Match Finished,FT,90,Vitality Stadium,A. Marriner,35,Bournemouth,https://media-1.api-sports.io/football/teams/35.png,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,0,2,0-2,0-2,,
39,868118,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022-12-31T15:00:00+00:00,1672498800,1672498800,1672502400,Regular Season - 18,Match Finished,FT,90,Craven Cottage,G. Scott,36,Fulham,https://media-2.api-sports.io/football/teams/36.png,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,2,1,1-0,2-1,,
39,868120,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-12-31T15:00:00+00:00,1672498800,1672498800,1672502400,Regular Season - 18,Match Finished,FT,90,Etihad Stadium,A. Madley,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,45,Everton,https://media-2.api-sports.io/football/teams/45.png,1,1,1-0,1-1,,
39,868121,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022-12-31T15:00:00+00:00,1672498800,1672498800,1672502400,Regular Season - 18,Match Finished,FT,90,St. James' Park,S. Hooper,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,0,0,0-0,0-0,,
39,868117,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022-12-31T17:30:00+00:00,1672507800,1672507800,1672511400,Regular Season - 18,Match Finished,FT,90,The American Express Community Stadium,A. Taylor,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,2,4,0-2,2-4,,
39,868123,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2023-01-01T14:00:00+00:00,1672581600,1672581600,1672585200,Regular Season - 18,Match Finished,FT,90,Tottenham Hotspur Stadium,J. Brooks,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,0,2,0-0,0-2,,
39,868122,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-01T16:30:00+00:00,1672590600,1672590600,1672594200,Regular Season - 18,Match Finished,FT,90,The City Ground,P. Bankes,65,Nottingham Forest,https://media-2.api-sports.io/football/teams/65.png,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,1,1,0-1,1-1,,
39,868128,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-02T17:30:00+00:00,1672680600,1672680600,1672684200,Regular Season - 19,Match Finished,FT,90,Gtech Community Stadium,S. Attwell,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,3,1,2-0,3-1,,
39,868126,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-03T19:45:00+00:00,1672775100,1672775100,1672778700,Regular Season - 19,Match Finished,FT,90,Emirates Stadium,A. Madley,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,0,0,0-0,0-0,,
39,868131,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-03T19:45:00+00:00,1672775100,1672775100,1672778700,Regular Season - 19,Match Finished,FT,90,Goodison Park,A. Marriner,45,Everton,https://media-3.api-sports.io/football/teams/45.png,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,1,4,0-1,1-4,,
39,868133,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-03T19:45:00+00:00,1672775100,1672775100,1672778700,Regular Season - 19,Match Finished,FT,90,King Power Stadium,D. Bond,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,36,Fulham,https://media-3.api-sports.io/football/teams/36.png,0,1,0-1,0-1,,
39,868134,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-03T20:00:00+00:00,1672776000,1672776000,1672779600,Regular Season - 19,Match Finished,FT,90,Old Trafford,M. Salisbury,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,35,Bournemouth,https://media-2.api-sports.io/football/teams/35.png,3,0,1-0,3-0,,
39,868135,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2023-01-04T19:30:00+00:00,1672860600,1672860600,1672864200,Regular Season - 19,Match Finished,FT,90,St. Mary's Stadium,T. Bramall,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,65,Nottingham Forest,https://media-3.api-sports.io/football/teams/65.png,0,1,0-1,0-1,,
39,868132,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-04T19:45:00+00:00,1672861500,1672861500,1672865100,Regular Season - 19,Match Finished,FT,90,Elland Road,D. Coote,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,2,2,1-1,2-2,,
39,868127,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2023-01-04T20:00:00+00:00,1672862400,1672862400,1672866000,Regular Season - 19,Match Finished,FT,90,Villa Park,J. Gillett,66,Aston Villa,https://media-1.api-sports.io/football/teams/66.png,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,1,1,0-1,1-1,,
