league_id,fixture_id,elapsed,elapsed_plus,team_id,team_name,player_id,player,assist_player_id,assisted_by,type,detail,comments
39,868179,59,0,41,Southampton,199837,K. Sulemana,19484,A. Armstrong,subst,A. Armstrong,
39,868179,59,0,41,Southampton,15812,P. Onuachu,190686,S. Mara,subst,S. Mara,
39,868179,64,0,49,Chelsea,19220,M. Mount,978,K. Havertz,subst,K. Havertz,
39,868179,64,0,49,Chelsea,136723,N. Madueke,63577,M. Mudryk,subst,M. Mudryk,
39,868179,75,0,41,Southampton,190686,Sékou Mara,0,,Card,Yellow Card,Foul
39,868179,84,0,49,Chelsea,2933,B. Chilwell,67972,C. Gallagher,subst,C. Gallagher,
39,868179,84,0,49,Chelsea,2280,César Azpilicueta,19720,T. Chalobah,subst,T. Chalobah,
39,868179,87,0,41,Southampton,282125,R. Lavia,20557,I. Diallo,subst,I. Diallo,
39,868179,87,0,41,Southampton,18946,M. Elyounoussi,195993,C. Alcaraz,subst,C. Alcaraz,
39,868179,87,0,49,Chelsea,2273,Kepa Arrizabalaga,0,,Card,Yellow Card,Argument
39,868179,90,7,49,Chelsea,2291,Mateo Kovačić,0,,Card,Yellow Card,Argument
39,868179,90,7,41,Southampton,2938,James Ward-Prowse,0,,Card,Yellow Card,Time wasting
39,868179,90,8,41,Southampton,20600,Romain Perraud,0,,Card,Yellow Card,Foul
39,868179,90,5,41,Southampton,1456,A. Maitland-Niles,30476,Lyanco,subst,Lyanco,
39,868180,43,0,63,Leeds,1150,Tyler Adams,0,,Card,Yellow Card,Argument
39,868180,44,0,45,Everton,18805,Abdoulaye Doucouré,0,,Card,Yellow Card,Argument
39,868180,44,0,45,Everton,18929,Dwight McNeil,0,,Card,Yellow Card,Argument
39,868180,44,0,63,Leeds,415,Weston McKennie,0,,Card,Yellow Card,Argument
39,868180,46,0,63,Leeds,2048,M. Wöber,533,R. Kristensen,subst,R. Kristensen,
39,868180,61,0,63,Leeds,37724,C. Summerville,50739,B. Aaronson,subst,B. Aaronson,
39,868180,64,0,45,Everton,18758,S. Coleman,1455,A. Iwobi,Goal,Normal Goal,
39,868180,74,0,45,Everton,162714,A. Onana,18762,T. Davies,subst,T. Davies,
39,868180,78,0,63,Leeds,415,W. McKennie,90590,G. Rutter,subst,G. Rutter,
39,868180,81,0,45,Everton,19364,N. Maupay,138786,E. Simms,subst,E. Simms,
39,868180,86,0,63,Leeds,19128,J. Harrison,153400,S. Greenwood,subst,S. Greenwood,
39,868180,90,5,63,Leeds,162128,Wilfried Gnonto,0,,Card,Yellow Card,Argument
39,868183,14,0,65,Nottingham Forest,1746,Joe Worrall,0,,Card,Yellow Card,Foul
39,868183,41,0,50,Manchester City,636,Bernardo Silva,19187,J. Grealish,Goal,Normal Goal,
39,868183,58,0,65,Nottingham Forest,19299,J. Colback,138780,N. Williams,subst,N. Williams,
39,868183,58,0,65,Nottingham Forest,275170,Danilo,1370,A. Ayew,subst,A. Ayew,
39,868183,72,0,65,Nottingham Forest,18904,J. Shelvey,24882,O. Mangala,subst,O. Mangala,
39,868183,79,0,65,Nottingham Forest,10122,Renan Lodi,17365,H. Toffolo,subst,H. Toffolo,
39,868183,79,0,65,Nottingham Forest,163,S. Aurier,18931,C. Wood,subst,C. Wood,
39,868183,84,0,65,Nottingham Forest,18931,C. Wood,18746,M. Gibbs-White,Goal,Normal Goal,
39,868183,86,0,65,Nottingham Forest,18931,Chris Wood,0,,Var,Goal confirmed,
39,868183,88,0,50,Manchester City,629,K. De Bruyne,6009,J. Álvarez,subst,J. Álvarez,
39,868183,89,0,50,Manchester City,631,P. Foden,18861,N. Aké,subst,N. Aké,
39,868185,29,0,35,Bournemouth,2734,Philip Billing,0,,Card,Yellow Card,Foul
39,868185,46,0,35,Bournemouth,2490,J. Lerma,19482,J. Rothwell,subst,J. Rothwell,
39,868185,49,0,35,Bournemouth,19245,M. Tavernier,18883,D. Solanke,Goal,Normal Goal,
39,868185,57,0,35,Bournemouth,19245,M. Tavernier,196855,J. Anthony,subst,J. Anthony,
39,868185,58,0,35,Bournemouth,284797,D. Ouattara,19281,A. Semenyo,subst,A. Semenyo,
39,868185,61,0,39,Wolves,41621,Matheus Nunes,1605,Daniel Podence,subst,Daniel Podence,
39,868185,62,0,39,Wolves,280687,Hugo Bueno,21138,R. Aït Nouri,subst,R. Aït Nouri,
39,868185,70,0,39,Wolves,1165,Matheus Cunha,54,Diego Costa,subst,Diego Costa,
39,868185,70,0,39,Wolves,2677,João Moutinho,195103,João Gomes,subst,João Gomes,
39,868185,70,0,35,Bournemouth,18869,Adam Smith,0,,Card,Yellow Card,Foul
39,868185,72,0,39,Wolves,21138,Rayan Aït Nouri,0,,Card,Yellow Card,Foul
39,868185,73,0,35,Bournemouth,6610,Marcos Senesi,0,,Card,Yellow Card,Time wasting
39,868185,74,0,39,Wolves,195103,João Gomes,0,,Card,Yellow Card,Foul
39,868185,77,0,39,Wolves,18753,Adama Traoré,2887,R. Jiménez,subst,R. Jiménez,
39,868185,81,0,35,Bournemouth,31057,H. Traorè,18866,C. Mepham,subst,C. Mepham,
39,868185,85,0,35,Bournemouth,19824,J. Zemura,51572,M. Viña,subst,M. Viña,
39,868185,86,0,39,Wolves,2056,Pablo Sarabia,0,,Card,Yellow Card,Foul
39,868182,10,0,40,Liverpool,51617,D. Núñez,283,T. Alexander-Arnold,Goal,Normal Goal,
39,868182,11,0,40,Liverpool,51617,Darwin Núñez,0,,Var,Goal confirmed,
39,868182,17,0,40,Liverpool,247,C. Gakpo,306,Mohamed Salah,Goal,Normal Goal,
39,868182,18,0,40,Liverpool,247,Cody Gakpo,0,,Var,Goal confirmed,
39,868182,20,0,40,Liverpool,299,Fabinho,0,,Card,Yellow Card,Foul
39,868182,22,0,34,Newcastle,18911,Nick Pope,0,,Card,Red Card,Professional handball
39,868182,24,0,34,Newcastle,138908,E. Anderson,18886,M. Dúbravka,subst,M. Dúbravka,
39,868182,37,0,34,Newcastle,2507,Miguel Almirón,0,,Card,Yellow Card,Foul
39,868182,59,0,40,Liverpool,310187,Stefan Bajčetić,296,J. Milner,subst,J. Milner,
39,868182,59,0,40,Liverpool,247,C. Gakpo,2678,Diogo Jota,subst,Diogo Jota,
39,868182,59,0,40,Liverpool,292,J. Henderson,19035,H. Elliott,subst,H. Elliott,
39,868182,59,0,40,Liverpool,51617,D. Núñez,302,Roberto Firmino,subst,Roberto Firmino,
39,868182,64,0,34,Newcastle,2864,A. Isak,2939,C. Wilson,subst,C. Wilson,
39,868182,64,0,34,Newcastle,2507,M. Almirón,138787,A. Gordon,subst,A. Gordon,
39,868182,64,0,34,Newcastle,169,K. Trippier,19163,J. Murphy,subst,J. Murphy,
39,868182,71,0,34,Newcastle,723,Joelinton,18903,M. Ritchie,subst,M. Ritchie,
39,868181,25,0,33,Manchester United,909,M. Rashford,1485,Bruno Fernandes,Goal,Normal Goal,
39,868181,45,2,46,Leicester,8694,Wout Faes,0,,Card,Yellow Card,Foul
39,868181,46,0,33,Manchester United,284324,A. Garnacho,18,J. Sancho,subst,J. Sancho,
39,868181,48,0,46,Leicester,18785,Nampalys Mendy,0,,Card,Yellow Card,Foul
39,868181,56,0,33,Manchester United,909,M. Rashford,905,Fred,Goal,Normal Goal,
39,868181,57,0,33,Manchester United,909,Marcus Rashford,0,,Var,Goal confirmed,
39,868181,59,0,33,Manchester United,905,Fred,903,S. McTominay,subst,S. McTominay,
39,868181,59,0,46,Leicester,18785,N. Mendy,22233,B. Soumaré,subst,B. Soumaré,
39,868181,59,0,46,Leicester,148099,K. Dewsbury-Hall,2926,Y. Tielemans,subst,Y. Tielemans,
39,868181,61,0,33,Manchester United,18,J. Sancho,1485,Bruno Fernandes,Goal,Normal Goal,
39,868181,69,0,33,Manchester United,891,L. Shaw,18846,A. Wan-Bissaka,subst,A. Wan-Bissaka,
39,868181,69,0,33,Manchester United,909,M. Rashford,153430,A. Elanga,subst,A. Elanga,
39,868181,75,0,46,Leicester,691,Tetê,2925,D. Praet,subst,D. Praet,
39,868181,75,0,46,Leicester,2778,K. Ịheanachọ,18788,J. Vardy,subst,J. Vardy,
39,868181,80,0,33,Manchester United,1159,M. Sabitzer,284322,K. Mainoo,subst,K. Mainoo,
39,868184,9,0,47,Tottenham,180,Oliver Skipp,0,,Card,Yellow Card,Foul
39,868184,13,0,47,Tottenham,2413,Richarlison,0,,Var,Penalty cancelled,
39,868184,56,0,47,Tottenham,1566,Emerson,164,B. Davies,Goal,Normal Goal,
39,868184,62,0,48,West Ham,18819,Michail Antonio,0,,Card,Yellow Card,Foul
39,868184,68,0,47,Tottenham,2413,Richarlison,186,Son Heung-Min,subst,Son Heung-Min,
39,868184,72,0,48,West Ham,18819,M. Antonio,18955,D. Ings,subst,D. Ings,
39,868184,72,0,48,West Ham,19733,F. Downes,19361,S. Benrahma,subst,S. Benrahma,
39,868184,72,0,47,Tottenham,186,Son Heung-Min,184,H. Kane,Goal,Normal Goal,
39,868184,78,0,47,Tottenham,133,C. Lenglet,207,I. Perišić,subst,I. Perišić,
39,868184,81,0,48,West Ham,2284,Emerson,1697,Pablo Fornals,subst,Pablo Fornals,
39,868184,81,0,48,West Ham,18817,A. Ogbonna,18823,B. Johnson,subst,B. Johnson,
39,868184,90,3,47,Tottenham,207,Ivan Perišić,0,,Card,Yellow Card,Foul
39,868184,90,0,47,Tottenham,180,O. Skipp,237129,P. Sarr,subst,P. Sarr,
39,868184,90,0,47,Tottenham,30435,D. Kulusevski,178,Lucas Moura,subst,Lucas Moura,
39,868189,18,0,36,Fulham,41104,João Palhinha,0,,Card,Yellow Card,Foul
39,868189,23,0,39,Wolves,2056,Pablo Sarabia,2887,R. Jiménez,Goal,Normal Goal,
39,868189,46,0,36,Fulham,19004,B. De Cordova-Reid,697,M. Solomon,subst,M. Solomon,
39,868189,46,0,36,Fulham,19480,H. Reed,2823,S. Lukić,subst,S. Lukić,
39,868189,60,0,39,Wolves,1165,Matheus Cunha,18753,Adama Traoré,subst,Adama Traoré,
39,868189,64,0,36,Fulham,697,M. Solomon,19549,A. Robinson,Goal,Normal Goal,
39,868189,73,0,36,Fulham,899,Andreas Pereira,0,,Card,Yellow Card,Foul
39,868189,76,0,39,Wolves,41621,Matheus Nunes,1605,Daniel Podence,subst,Daniel Podence,
39,868189,76,0,39,Wolves,2056,Pablo Sarabia,2677,João Moutinho,subst,João Moutinho,
39,868189,83,0,36,Fulham,2294,Willian,19221,H. Wilson,subst,H. Wilson,
39,868189,84,0,39,Wolves,2887,R. Jiménez,54,Diego Costa,subst,Diego Costa,
39,868188,2,0,45,Everton,162714,Amadou Onana,0,,Card,Yellow Card,Foul
39,868188,61,0,66,Aston Villa,2724,L. Digne,19071,E. Buendía,subst,E. Buendía,
39,868188,61,0,66,Aston Villa,983,L. Bailey,47547,Álex Moreno,subst,Álex Moreno,
39,868188,63,0,66,Aston Villa,19366,O. Watkins,0,,Goal,Penalty,
39,868188,70,0,45,Everton,1455,A. Iwobi,18781,D. Gray,subst,D. Gray,
39,868188,75,0,45,Everton,18805,Abdoulaye Doucouré,0,,Card,Yellow Card,Foul
39,868188,76,0,45,Everton,19364,N. Maupay,138786,E. Simms,subst,E. Simms,
39,868188,77,0,66,Aston Villa,19599,Emiliano Martínez,0,,Card,Yellow Card,Time wasting
39,868188,81,0,66,Aston Villa,19071,E. Buendía,19191,J.  McGinn,Goal,Normal Goal,
39,868188,82,0,45,Everton,162714,A. Onana,18762,T. Davies,subst,T. Davies,
39,868190,-5,0,63,Leeds,162128,Wilfried Gnonto,0,,Card,Yellow Card,Unallowed field entering
39,868190,58,0,41,Southampton,18945,Stuart Armstrong,0,,Card,Yellow Card,Foul
39,868190,60,0,63,Leeds,162128,W. Gnonto,37724,C. Summerville,subst,C. Summerville,
39,868190,63,0,41,Southampton,15812,P. Onuachu,190686,S. Mara,subst,S. Mara,
39,868190,63,0,41,Southampton,18945,S. Armstrong,18769,T. Walcott,subst,T. Walcott,
39,868190,63,0,41,Southampton,199837,K. Sulemana,20557,I. Diallo,subst,I. Diallo,
39,868190,71,0,41,Southampton,20600,R. Perraud,171,K. Walker-Peters,subst,K. Walker-Peters,
39,868190,75,0,63,Leeds,50739,B. Aaronson,90590,G. Rutter,subst,G. Rutter,
39,868190,77,0,63,Leeds,1564,Junior Firpo,19128,J. Harrison,Goal,Normal Goal,
39,868190,82,0,41,Southampton,18946,M. Elyounoussi,19484,A. Armstrong,subst,A. Armstrong,
39,868190,83,0,63,Leeds,19134,Patrick Bamford,0,,Card,Yellow Card,Foul
39,868190,85,0,41,Southampton,282125,Roméo Lavia,0,,Card,Yellow Card,Argument
39,868190,86,0,63,Leeds,19134,P. Bamford,47341,Marc Roca,subst,Marc Roca,
39,868190,90,5,41,Southampton,20557,Ibrahima Diallo,0,,Card,Yellow Card,Argument
39,868190,90,4,41,Southampton,25061,Armel Bella-Kotchap,0,,Card,Yellow Card,Argument
39,868191,28,0,42,Arsenal,1946,Leandro Trossard,0,,Var,Goal cancelled,
39,868191,39,0,42,Arsenal,127769,Gabriel Martinelli,0,,Card,Yellow Card,Foul
39,868191,46,0,42,Arsenal,127769,Gabriel Martinelli,1946,L. Trossard,Goal,Normal Goal,
39,868191,62,0,46,Leicester,691,Tetê,2926,Y. Tielemans,subst,Y. Tielemans,
39,868191,62,0,46,Leicester,2778,K. Ịheanachọ,18788,J. Vardy,subst,J. Vardy,
39,868191,70,0,42,Arsenal,1946,L. Trossard,1468,E. Nketiah,subst,E. Nketiah,
39,868191,77,0,46,Leicester,2925,D. Praet,1098,P. Daka,subst,P. Daka,
39,868191,77,0,46,Leicester,18786,W. Ndidi,22233,B. Soumaré,subst,B. Soumaré,
39,868191,84,0,42,Arsenal,37127,M. Ødegaard,49,T. Partey,subst,T. Partey,
39,868191,85,0,46,Leicester,2920,T. Castagne,18771,Ricardo Pereira,subst,Ricardo Pereira,
39,868191,90,3,42,Arsenal,641,O. Zinchenko,2597,T. Tomiyasu,subst,T. Tomiyasu,
39,868195,46,0,48,West Ham,1231,V. Coufal,18813,A. Cresswell,subst,A. Cresswell,
39,868195,67,0,65,Nottingham Forest,18904,J. Shelvey,1370,A. Ayew,subst,A. Ayew,
39,868195,69,0,48,West Ham,2997,Ł. Fabiański,253,A. Aréola,subst,A. Aréola,
39,868195,71,0,48,West Ham,18955,D. Ings,19428,J. Bowen,Goal,Normal Goal,
39,868195,72,0,48,West Ham,18955,Danny Ings,0,,Var,Goal confirmed,
39,868195,73,0,48,West Ham,18955,D. Ings,19361,S. Benrahma,Goal,Normal Goal,
39,868195,77,0,65,Nottingham Forest,10122,Renan Lodi,17365,H. Toffolo,subst,H. Toffolo,
39,868195,77,0,65,Nottingham Forest,18931,C. Wood,900,J. Lingard,subst,J. Lingard,
39,868195,78,0,48,West Ham,2937,D. Rice,19361,S. Benrahma,Goal,Normal Goal,
39,868195,83,0,48,West Ham,19361,S. Benrahma,1697,Pablo Fornals,subst,Pablo Fornals,
