league_id,fixture_id,coach_id,coach_name,formation,team_id,startingXI,substitutes
39,867952,2425,A. Conte,3-4-2-1,159,159-H. Lloris-1-G|30776-C. Romero-17-D|175-E. Dier-15-D|164-B. Davies-33-D|1566-Emerson-12-M|863-R. Bentancur-30-M|2735-P. Højbjerg-5-M|19032-R. Sessegnon-19-M|30435-D. Kulusevski-21-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,207-I. Perišić-14-M|18968-Y. Bissouma-38-M|133-C. Lenglet-34-D|178-Lucas Moura-27-F|18742-M. Doherty-2-D|2061-Bryan Gil-11-F|19235-D. Spence-24-D|168-D. Sánchez-6-D|18932-F. Forster-20-G
39,867952,8,R. Hasenhüttl,5-3-2,105971,105971-G. Bazunu-31-G|171-K. Walker-Peters-2-D|18942-Y. Valery-43-D|2999-J. Bednarek-35-D|47480-M. Salisu-22-D|2114-M. Djenepo-19-D|2938-J. Ward-Prowse-8-M|282125-R. Lavia-45-M|18949-Oriol Romeu-6-M|19825-J. Aribo-7-F|19484-A. Armstrong-9-F,18940-J. Stephens-5-D|18945-S. Armstrong-17-M|20600-R. Perraud-15-D|20557-I. Diallo-27-M|18948-N. Redmond-11-M|19524-C. Adams-10-F|18946-M. Elyounoussi-24-M|25061-A. Bella-Kotchap-37-D|18935-A. McCarthy-1-G
39,867953,20,F. Lampard,5-4-1,2932,2932-J. Pickford-1-G|138417-N. Patterson-3-D|19073-B. Godfrey-22-D|2484-Y. Mina-13-D|2936-J. Tarkowski-2-D|2165-V. Mykolenko-19-D|18929-D. McNeil-7-M|18805-A. Doucouré-16-M|1455-A. Iwobi-17-M|18781-D. Gray-11-M|138787-A. Gordon-10-F,19150-M. Holgate-4-D|172-D. Alli-20-M|18745-Rúben Vinagre-29-D|284187-S. Mills-56-M|284266-L. Warrington-51-M|326-Allan-6-M|2934-M. Keane-5-D|3240-J. Gbamin-25-M|18858-A. Begović-15-G
39,867953,40,T. Tuchel,3-4-3,2986,2986-É. Mendy-16-G|2280-César Azpilicueta-28-D|259-Thiago Silva-6-D|318-K. Koulibaly-26-D|19545-R. James-24-M|2290-N. Kanté-7-M|2289-Jorginho-5-M|2933-B. Chilwell-21-M|19220-M. Mount-19-F|645-R. Sterling-17-F|978-K. Havertz-29-F,17-C. Pulišić-10-M|2292-R. Loftus-Cheek-12-M|47380-Marc Cucurella-32-D|138822-A. Broja-18-F|67972-C. Gallagher-23-M|19720-T. Chalobah-14-D|548-H. Ziyech-22-M|2273-Kepa-1-G|2291-M. Kovačić-8-M
39,867950,15,B. Rodgers,3-5-1-1,18146,18146-D. Ward-1-G|22094-W. Fofana-3-D|18772-J. Evans-6-D|3421-D. Amartey-18-D|2920-T. Castagne-27-M|2926-Y. Tielemans-8-M|18786-W. Ndidi-25-M|148099-K. Dewsbury-Hall-22-M|19760-J. Justin-2-M|18784-J. Maddison-10-F|18788-J. Vardy-9-F,1098-P. Daka-20-F|18776-Ç. Söyüncü-4-D|18906-Ayoze Pérez-17-F|18785-N. Mendy-24-M|17736-D. Iversen-31-G|2778-K. Ịheanachọ-14-F|152969-L. Thomas-33-D|18777-M. Albrighton-11-M|2925-D. Praet-26-M
39,867950,90,T. Frank,4-3-3,19465,19465-David Raya-1-G|44871-A. Hickey-2-D|19124-P. Jansson-18-D|18917-B. Mee-16-D|19346-R. Henry-3-D|25073-V. Janelt-27-M|30407-C. Nørgaard-6-M|47438-M. Jensen-8-M|20589-B. Mbeumo-19-F|19974-I. Toney-17-F|20649-Y. Wissa-11-F,106725-K. Lewis-Potter-23-F|19362-J. Dasilva-10-M|20110-S. Baptiste-26-M|19345-M. Sørensen-29-D|37440-H. Dervişoğlu-21-F|15799-F. Onyeka-15-M|1835-T. Strakosha-22-G|15745-M. Rasmussen-30-D|276263-F. Stevens-33-D
39,867954,1993,E. ten Hag,4-3-3,882,882-David de Gea-1-G|886-Diogo Dalot-20-D|2935-H. Maguire-5-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|903-S. McTominay-39-M|905-Fred-17-M|1485-Bruno Fernandes-8-M|18-J. Sancho-25-F|174-C. Eriksen-14-F|909-M. Rashford-10-F,874-Cristiano Ronaldo-7-F|547-D. van de Beek-34-M|37145-T. Malacia-12-D|284324-A. Garnacho-49-M|153430-A. Elanga-36-F|895-J. Garner-37-M|2931-T. Heaton-22-G|742-R. Varane-19-D|18846-A. Wan-Bissaka-29-D
39,867954,12,G. Potter,3-3-3-1,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|18963-L. Dunk-5-D|19265-A. Webster-4-D|18970-P. Groß-13-M|6716-A. Mac Allister-10-M|116117-M. Caicedo-25-M|18973-S. March-7-F|295-A. Lallana-14-M|1946-L. Trossard-11-F|1469-D. Welbeck-18-F,138815-T. Lamptey-2-D|1093-E. Mwepu-8-M|152953-L. Colwill-6-D|26475-D. Undav-21-F|38695-J. van Hecke-29-D|106835-K. Mitoma-22-M|202086-J. Sarmiento-19-F|18960-J. Steele-23-G|19364-N. Maupay-9-F
39,867955,5662,D. Moyes,4-2-3-1,2997,2997-Ł. Fabiański-1-G|1231-V. Coufal-5-D|18823-B. Johnson-2-D|2726-K. Zouma-4-D|18813-A. Cresswell-3-D|1243-T. Souček-28-M|2937-D. Rice-41-M|19428-J. Bowen-20-M|2473-M. Lanzini-10-M|1697-Pablo Fornals-8-M|18819-M. Antonio-9-F,253-A. Aréola-13-G|19361-S. Benrahma-22-F|30544-G. Scamacca-7-F|19733-F. Downes-12-M|18820-C. Coventry-32-M|1131-A. Oko-Flex-40-F|171058-H. Ashby-50-D|19229-D. Randolph-35-G|842-N. Vlašić-11-M
39,867955,4,Pep Guardiola,4-3-3,617,617-Ederson-31-G|627-K. Walker-2-D|567-Rúben Dias-3-D|18861-N. Aké-6-D|855-João Cancelo-7-D|629-K. De Bruyne-17-M|44-Rodri-16-M|633-İ. Gündoğan-8-M|631-P. Foden-47-F|1100-E. Haaland-9-F|19187-J. Grealish-10-F,636-Bernardo Silva-20-M|6009-J. Álvarez-19-F|635-R. Mahrez-26-F|152982-C. Palmer-80-M|19130-K. Phillips-4-M|626-J. Stones-5-D|25004-S. Ortega-18-G|278128-J. Wilson-Esbrand-97-D|284230-R. Lewis-82-D
39,867957,2427,S. Gerrard,4-3-1-2,19599,19599-E. Martínez-1-G|19298-M. Cash-2-D|21090-Diego Carlos-3-D|19179-T. Mings-5-D|2724-L. Digne-27-D|19191-J.  McGinn-7-M|1904-B. Kamara-44-M|19192-J. Ramsey-41-M|147-Philippe Coutinho-23-M|19366-O. Watkins-11-F|18955-D. Ings-9-F,19071-E. Buendía-10-M|983-L. Bailey-31-F|19354-E. Konsa-4-D|894-A. Young-18-D|19016-C. Chambers-16-D|47522-Douglas Luiz-6-M|2852-L. Augustinsson-17-D|137302-C. Archer-35-F|766-R. Olsen-25-G
39,867957,20,F. Lampard,3-4-3,2932,2932-J. Pickford-1-G|19150-M. Holgate-4-D|18741-C. Coady-30-D|2936-J. Tarkowski-2-D|138417-N. Patterson-3-M|18805-A. Doucouré-16-M|1455-A. Iwobi-17-M|2165-V. Mykolenko-19-M|18929-D. McNeil-7-F|138787-A. Gordon-10-F|18781-D. Gray-11-F,18762-T. Davies-26-M|2461-S. Rondón-33-F|162714-A. Onana-8-M|172-D. Alli-20-M|18858-A. Begović-15-G|284187-S. Mills-56-M|18758-S. Coleman-23-D|2934-M. Keane-5-D|18745-Rúben Vinagre-29-D
39,867956,7248,Mikel Arteta,4-2-3-1,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|641-O. Zinchenko-35-D|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-M|37127-M. Ødegaard-8-M|127769-Gabriel Martinelli-11-M|643-Gabriel Jesus-9-F,2597-T. Tomiyasu-18-D|1117-K. Tierney-3-D|1468-E. Nketiah-14-F|1161-E. Smith Rowe-10-M|3246-N. Pépé-19-F|50999-M. Turner-30-G|1452-Mohamed Elneny-25-M|1440-R. Holding-16-D|1427-A. Lokonga-23-M
39,867956,15,B. Rodgers,3-5-1-1,18146,18146-D. Ward-1-G|22094-W. Fofana-3-D|18772-J. Evans-6-D|3421-D. Amartey-18-D|2920-T. Castagne-27-M|2926-Y. Tielemans-8-M|18786-W. Ndidi-25-M|148099-K. Dewsbury-Hall-22-M|19760-J. Justin-2-M|18784-J. Maddison-10-F|18788-J. Vardy-9-F,2925-D. Praet-26-M|1098-P. Daka-20-F|2778-K. Ịheanachọ-14-F|152969-L. Thomas-33-D|17736-D. Iversen-31-G|18776-Ç. Söyüncü-4-D|18906-Ayoze Pérez-17-F|18777-M. Albrighton-11-M|18785-N. Mendy-24-M
39,867959,12,G. Potter,3-4-1-2,18959,18959-Robert Sánchez-1-G|537-J. Veltman-34-D|18963-L. Dunk-5-D|19265-A. Webster-4-D|18973-S. March-7-M|6716-A. Mac Allister-10-M|116117-M. Caicedo-25-M|1946-L. Trossard-11-M|295-A. Lallana-14-F|18970-P. Groß-13-F|1469-D. Welbeck-18-F,1093-E. Mwepu-8-M|106835-K. Mitoma-22-M|138815-T. Lamptey-2-D|17715-S. Alzate-17-M|152953-L. Colwill-6-D|18960-J. Steele-23-G|38695-J. van Hecke-29-D|202086-J. Sarmiento-19-F|26475-D. Undav-21-F
39,867959,5,E. Howe,4-3-3,18911,18911-N. Pope-22-G|169-K. Trippier-2-D|2806-F. Schär-5-D|38734-S. Botman-4-D|18961-D. Burn-33-D|1463-J. Willock-28-M|10135-Bruno Guimarães-39-M|723-Joelinton-7-M|2507-M. Almirón-24-F|2939-C. Wilson-9-F|22173-A. Saint-Maximin-10-F,19163-J. Murphy-23-M|18901-S. Longstaff-36-M|18931-C. Wood-20-F|18886-M. Dúbravka-1-G|138908-E. Anderson-32-M|18903-M. Ritchie-11-M|18894-J. Lascelles-6-D|18896-Javi Manquillo-19-D|18892-P. Dummett-3-D
39,867962,4,Pep Guardiola,4-2-3-1,617,617-Ederson-31-G|627-K. Walker-2-D|567-Rúben Dias-3-D|18861-N. Aké-6-D|855-João Cancelo-7-D|44-Rodri-16-M|633-İ. Gündoğan-8-M|635-R. Mahrez-26-M|629-K. De Bruyne-17-M|631-P. Foden-47-M|1100-E. Haaland-9-F,19187-J. Grealish-10-M|626-J. Stones-5-D|636-Bernardo Silva-20-M|6009-J. Álvarez-19-F|284230-R. Lewis-82-D|161948-L. Delap-48-F|278128-J. Wilson-Esbrand-97-D|25004-S. Ortega-18-G|278129-L. Mbete-79-D
39,867962,87,S. Parker,3-4-2-1,18860,18860-M. Travers-1-G|18866-C. Mepham-6-D|2490-J. Lerma-8-D|19263-L. Kelly-5-D|18869-A. Smith-15-M|18872-L. Cook-4-M|19454-B. Pearson-22-M|19769-J. Stacey-17-M|19245-M. Tavernier-16-F|1125-R. Christie-10-F|19804-K. Moore-21-F,2734-P. Billing-29-M|18878-J. Stanislas-19-M|6610-M. Senesi-25-D|19866-J. Lowe-18-F|19964-S. Dembélé-20-M|196855-J. Anthony-32-F|19356-E. Marcondes-11-M|912-Neto-13-G|20093-J. Hill-23-D
39,867964,8,R. Hasenhüttl,3-4-2-1,105971,105971-G. Bazunu-31-G|25061-A. Bella-Kotchap-37-D|2999-J. Bednarek-35-D|47480-M. Salisu-22-D|171-K. Walker-Peters-2-M|2938-J. Ward-Prowse-8-M|282125-R. Lavia-45-M|2114-M. Djenepo-19-M|18945-S. Armstrong-17-F|18946-M. Elyounoussi-24-F|19524-C. Adams-10-F,19484-A. Armstrong-9-F|19825-J. Aribo-7-M|190686-S. Mara-18-F|18940-J. Stephens-5-D|18949-Oriol Romeu-6-M|18942-Y. Valery-43-D|30476-Lyanco-4-D|20557-I. Diallo-27-M|18935-A. McCarthy-1-G
39,867964,1914,J. Marsch,4-2-3-1,20619,20619-I. Meslier-1-G|533-R. Kristensen-25-D|26238-R. Koch-5-D|47302-Diego Llorente-14-D|64003-P. Struijk-21-D|47341-Marc Roca-8-M|1150-T. Adams-12-M|50739-B. Aaronson-7-M|935-Rodrigo-19-M|19128-J. Harrison-11-M|19134-P. Bamford-9-F,19329-D. James-20-M|37161-L. Sinisterra-23-F|3008-M. Klich-43-M|19127-A. Forshaw-4-M|153400-S. Greenwood-42-F|37724-C. Summerville-10-M|297187-L. Hjelde-33-D|153411-C. Drameh-37-D|39105-K. Klaesson-13-G
39,867965,10,Marco Silva,4-2-3-1,19657,19657-M. Rodák-1-G|657-K. Tete-2-D|19145-T. Adarabioyo-4-D|19023-T. Ream-13-D|19549-A. Robinson-33-D|19480-H. Reed-6-M|41104-João Palhinha-26-M|19004-B. De Cordova-Reid-14-M|899-Andreas Pereira-18-M|19027-N. Kebano-7-M|2825-A. Mitrović-9-F,191971-J. Stansfield-65-F|19025-T. Cairney-10-M|129707-T. Francois-35-M|946-K. Mbabu-27-D|18803-N. Chalobah-12-M|1438-B. Leno-17-G|195106-Rodrigo Muniz-19-F|18814-I. Diop-31-D|18962-S. Duffy-5-D
39,867965,2213,Bruno Lage,4-2-3-1,1590,1590-José Sá-1-G|18740-Jonny Castro-19-D|19495-N. Collins-4-D|18744-M. Kilman-23-D|21138-R. Aït Nouri-3-D|2676-Rúben Neves-8-M|2922-L. Dendoncker-32-M|18746-M. Gibbs-White-18-M|1605-Daniel Podence-10-M|1864-Pedro Neto-7-M|24888-Hwang Hee-Chan-11-F,925-Gonçalo Guedes-17-F|130-Nélson Semedo-22-D|18753-Adama Traoré-37-F|158432-C. Campbell-77-M|41606-Toti-24-D|61178-C. Ronan-25-M|18739-W. Boly-15-D|19173-M. Šarkić-13-G|149564-L. Cundle-39-M
39,867958,90,T. Frank,5-3-2,19465,19465-David Raya-1-G|44871-A. Hickey-2-D|15745-M. Rasmussen-30-D|19124-P. Jansson-18-D|18917-B. Mee-16-D|19346-R. Henry-3-D|19362-J. Dasilva-10-M|30407-C. Nørgaard-6-M|47438-M. Jensen-8-M|20589-B. Mbeumo-19-F|19974-I. Toney-17-F,25073-V. Janelt-27-M|20649-Y. Wissa-11-M|20110-S. Baptiste-26-M|15799-F. Onyeka-15-M|19345-M. Sørensen-29-D|106725-K. Lewis-Potter-23-F|15908-M. Damsgaard-24-M|2699-S. Ghoddos-14-F|1835-T. Strakosha-22-G
39,867958,1993,E. ten Hag,4-2-3-1,882,882-David de Gea-1-G|886-Diogo Dalot-20-D|2935-H. Maguire-5-D|2467-Lisandro Martínez-6-D|891-L. Shaw-23-D|174-C. Eriksen-14-M|905-Fred-17-M|18-J. Sancho-25-M|1485-Bruno Fernandes-8-M|909-M. Rashford-10-M|874-Cristiano Ronaldo-7-F,742-R. Varane-19-D|37145-T. Malacia-12-D|903-S. McTominay-39-M|153430-A. Elanga-36-F|547-D. van de Beek-34-M|18846-A. Wan-Bissaka-29-D|284324-A. Garnacho-49-M|895-J. Garner-37-M|2931-T. Heaton-22-G
39,867963,5662,D. Moyes,4-3-3,2997,2997-Ł. Fabiański-1-G|1231-V. Coufal-5-D|2726-K. Zouma-4-D|18823-B. Johnson-2-D|18813-A. Cresswell-3-D|1243-T. Souček-28-M|2937-D. Rice-41-M|1697-Pablo Fornals-8-M|19428-J. Bowen-20-F|18819-M. Antonio-9-F|19361-S. Benrahma-22-F,30544-G. Scamacca-7-F|2473-M. Lanzini-10-M|665-M. Cornet-14-F|19733-F. Downes-12-M|18820-C. Coventry-32-M|19229-D. Randolph-35-G|171058-H. Ashby-50-D|253-A. Aréola-13-G
39,867963,98,S. Cooper,3-4-1-2,19088,19088-D. Henderson-1-G|1746-J. Worrall-4-D|25916-M. Niakhaté-19-D|44811-S. McKenna-26-D|138780-N. Williams-7-M|24882-O. Mangala-5-M|20503-L. O'Brien-14-M|17365-H. Toffolo-15-M|900-J. Lingard-11-F|129711-B. Johnson-20-F|8598-T. Awoniyi-9-F,18884-S. Surridge-16-F|18863-S. Cook-3-D|40401-Cafú-18-M|279-L. Mbe Soh-6-D|19842-L. Taylor-33-F|18836-W. Hennessey-13-G|325967-O. Hammond-41-M|129712-A. Mighten-17-F|84081-G. Biancone-2-D
39,867960,2425,A. Conte,3-4-2-1,159,159-H. Lloris-1-G|30776-C. Romero-17-D|175-E. Dier-15-D|164-B. Davies-33-D|1566-Emerson-12-M|2735-P. Højbjerg-5-M|863-R. Bentancur-30-M|19032-R. Sessegnon-19-M|30435-D. Kulusevski-21-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,2413-Richarlison-9-F|18968-Y. Bissouma-38-M|207-I. Perišić-14-M|178-Lucas Moura-27-F|149550-J. Tanganga-25-D|168-D. Sánchez-6-D|2061-Bryan Gil-11-F|18932-F. Forster-20-G|18742-M. Doherty-2-D
39,867960,40,T. Tuchel,3-5-2,2986,2986-É. Mendy-16-G|19545-R. James-24-D|259-Thiago Silva-6-D|318-K. Koulibaly-26-D|2292-R. Loftus-Cheek-12-M|2290-N. Kanté-7-M|2289-Jorginho-5-M|19220-M. Mount-19-M|47380-Marc Cucurella-32-M|978-K. Havertz-29-F|645-R. Sterling-17-F,2280-César Azpilicueta-28-D|67972-C. Gallagher-23-M|17-C. Pulišić-10-M|138822-A. Broja-18-F|2273-Kepa-1-G|2933-B. Chilwell-21-D|548-H. Ziyech-22-M|19720-T. Chalobah-14-D|2298-C. Hudson-Odoi-20-F
39,867961,1,J. Klopp,4-3-3,280,280-Alisson-1-G|283-T. Alexander-Arnold-66-D|127472-N. Phillips-47-D|290-V. van Dijk-4-D|289-A. Robertson-26-D|19035-H. Elliott-19-M|299-Fabinho-3-M|296-J. Milner-7-M|306-Mohamed Salah-11-F|51617-D. Núñez-27-F|2489-L. Díaz-23-F,292-J. Henderson-14-M|284-J. Gomez-2-D|1600-K. Tsimikas-21-D|153066-Fábio Carvalho-28-M|36922-S. van den Berg-72-D|310187-Stefan Bajčetić-43-D|334729-B. Clark-42-M|294-N. Keïta-8-M|18812-Adrián-13-G
39,867961,28,P. Vieira,5-4-1,18835,18835-Guaita-13-G|18862-N. Clyne-17-D|18847-J. Ward-2-D|2729-J. Andersen-16-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|3428-J. Ayew-9-M|3339-C. Doucouré-28-M|18843-J. Schlupp-15-M|19586-E. Eze-10-M|3247-W. Zaha-11-F,1135-O. Édouard-22-F|18852-L. Milivojević-4-M|126949-C. Richards-26-D|18806-W. Hughes-19-M|19617-M. Olise-7-M|19143-S. Johnstone-21-G|25927-J. Mateta-14-F|284059-L. Plange-48-F|328808-M. Ebiowei-23-M
39,867974,2425,A. Conte,3-4-2-1,159,159-H. Lloris-1-G|168-D. Sánchez-6-D|175-E. Dier-15-D|164-B. Davies-33-D|1566-Emerson-12-M|2735-P. Højbjerg-5-M|863-R. Bentancur-30-M|207-I. Perišić-14-M|30435-D. Kulusevski-21-F|186-Son Heung-Min-7-F|184-H. Kane-10-F,2413-Richarlison-9-F|19032-R. Sessegnon-19-M|18968-Y. Bissouma-38-M|18932-F. Forster-20-G|178-Lucas Moura-27-F|18742-M. Doherty-2-D|2061-Bryan Gil-11-F|149550-J. Tanganga-25-D|133-C. Lenglet-34-D
39,867974,2213,Bruno Lage,3-5-2,1590,1590-José Sá-1-G|18740-Jonny Castro-19-D|19495-N. Collins-4-D|18744-M. Kilman-23-D|1864-Pedro Neto-7-M|41621-Matheus Nunes-27-M|2676-Rúben Neves-8-M|2677-João Moutinho-28-M|21138-R. Aït Nouri-3-M|1605-Daniel Podence-10-F|925-Gonçalo Guedes-17-F,2922-L. Dendoncker-32-M|2887-R. Jiménez-9-F|18753-Adama Traoré-37-F|130-Nélson Semedo-22-D|24888-Hwang Hee-Chan-11-F|149564-L. Cundle-39-M|19173-M. Šarkić-13-G|18739-W. Boly-15-D|41606-Toti-24-D
39,867967,28,P. Vieira,4-3-3,18835,18835-Guaita-13-G|18847-J. Ward-2-D|2729-J. Andersen-16-D|67971-M. Guéhi-6-D|182201-T. Mitchell-3-D|18843-J. Schlupp-15-M|19586-E. Eze-10-M|3339-C. Doucouré-28-M|3428-J. Ayew-9-F|3247-W. Zaha-11-F|1135-O. Édouard-22-F,25927-J. Mateta-14-F|19617-M. Olise-7-M|18852-L. Milivojević-4-M|18806-W. Hughes-19-M|126949-C. Richards-26-D|19143-S. Johnstone-21-G|18862-N. Clyne-17-D|328808-M. Ebiowei-23-M|284549-J. Whitworth-41-G
39,867967,2427,S. Gerrard,4-3-3,19599,19599-E. Martínez-1-G|2724-L. Digne-27-D|19179-T. Mings-5-D|19354-E. Konsa-4-D|19298-M. Cash-2-D|19191-J.  McGinn-7-M|19071-E. Buendía-10-F|1904-B. Kamara-44-M|19192-J. Ramsey-41-M|19366-O. Watkins-11-F|983-L. Bailey-31-F,18955-D. Ings-9-F|47522-Douglas Luiz-6-M|147-Philippe Coutinho-23-M|76-M. Nakamba-19-M|2852-L. Augustinsson-17-D|894-A. Young-18-D|19016-C. Chambers-16-D|766-R. Olsen-25-G|137302-C. Archer-35-F
39,867968,20,F. Lampard,3-4-3,2932,2932-J. Pickford-1-G|2936-J. Tarkowski-2-D|18741-C. Coady-30-D|19150-M. Holgate-4-D|2165-V. Mykolenko-19-M|138417-N. Patterson-3-M|18762-T. Davies-26-M|2461-S. Rondón-33-F|1455-A. Iwobi-17-M|18781-D. Gray-11-F|138787-A. Gordon-10-F,162714-A. Onana-8-M|18929-D. McNeil-7-M|18858-A. Begović-15-G|3240-J. Gbamin-25-M|326-Allan-6-M|2934-M. Keane-5-D|172-D. Alli-20-M|18745-Rúben Vinagre-29-D|18758-S. Coleman-23-D
39,867968,98,S. Cooper,3-4-1-2,19088,19088-D. Henderson-1-G|18863-S. Cook-3-D|44811-S. McKenna-26-D|17365-H. Toffolo-15-M|1746-J. Worrall-4-D|138780-N. Williams-7-M|900-J. Lingard-11-F|24882-O. Mangala-5-M|20503-L. O'Brien-14-M|8598-T. Awoniyi-9-F|129711-B. Johnson-20-F,19305-R. Yates-22-M|18746-M. Gibbs-White-10-M|2991-C. Kouyaté-21-M|80-E. Dennis-25-F|84081-G. Biancone-2-D|18836-W. Hennessey-13-G|18884-S. Surridge-16-F|129712-A. Mighten-17-F|2807-R. Freuler-23-M
39,867969,10,Marco Silva,4-2-3-1,1438,1438-B. Leno-17-G|19023-T. Ream-13-D|657-K. Tete-2-D|19145-T. Adarabioyo-4-D|19549-A. Robinson-33-D|899-Andreas Pereira-18-M|41104-João Palhinha-26-M|19480-H. Reed-6-M|19004-B. De Cordova-Reid-14-M|2825-A. Mitrović-9-F|191971-J. Stansfield-65-M,19025-T. Cairney-10-M|946-K. Mbabu-27-D|18962-S. Duffy-5-D|19657-M. Rodák-1-G|129707-T. Francois-35-M|284475-L. Harris-38-|18814-I. Diop-31-D|174174-T. Ablade-37-F|18803-N. Chalobah-12-M
39,867969,90,T. Frank,4-3-3,19465,19465-David Raya-1-G|19124-P. Jansson-18-D|18917-B. Mee-16-D|19346-R. Henry-3-D|44871-A. Hickey-2-D|30407-C. Nørgaard-6-M|19362-J. Dasilva-10-M|47438-M. Jensen-8-M|19974-I. Toney-17-F|20649-Y. Wissa-11-F|20589-B. Mbeumo-19-F,106725-K. Lewis-Potter-23-F|25073-V. Janelt-27-M|20110-S. Baptiste-26-M|2699-S. Ghoddos-14-F|15799-F. Onyeka-15-M|1835-T. Strakosha-22-G|37440-H. Dervişoğlu-21-F|15745-M. Rasmussen-30-D|19345-M. Sørensen-29-D
39,867971,15,B. Rodgers,4-1-4-1,18146,18146-D. Ward-1-G|18772-J. Evans-6-D|3421-D. Amartey-18-D|2920-T. Castagne-27-D|19760-J. Justin-2-D|18786-W. Ndidi-25-M|18784-J. Maddison-10-M|148099-K. Dewsbury-Hall-22-M|18778-H. Barnes-7-M|18788-J. Vardy-9-F|18906-Ayoze Pérez-17-M,1098-P. Daka-20-F|2926-Y. Tielemans-8-M|2778-K. Ịheanachọ-14-F|18785-N. Mendy-24-M|18777-M. Albrighton-11-M|152969-L. Thomas-33-D|17736-D. Iversen-31-G|18776-Ç. Söyüncü-4-D|2925-D. Praet-26-M
39,867971,8,R. Hasenhüttl,4-2-3-1,105971,105971-G. Bazunu-31-G|171-K. Walker-Peters-2-D|47480-M. Salisu-22-D|25061-A. Bella-Kotchap-37-D|18946-M. Elyounoussi-24-M|2938-J. Ward-Prowse-8-M|19825-J. Aribo-7-M|2114-M. Djenepo-19-D|282125-R. Lavia-45-M|19484-A. Armstrong-9-M|190686-S. Mara-18-F,19524-C. Adams-10-F|18945-S. Armstrong-17-M|30476-Lyanco-4-D|20557-I. Diallo-27-M|18949-Oriol Romeu-6-M|2999-J. Bednarek-35-D|18935-A. McCarthy-1-G|18769-T. Walcott-32-F|18942-Y. Valery-43-D
39,867966,87,S. Parker,3-1-4-2,18860,18860-M. Travers-1-G|18866-C. Mepham-6-D|6610-M. Senesi-25-D|19263-L. Kelly-5-D|2490-J. Lerma-8-M|18869-A. Smith-15-M|19245-M. Tavernier-16-M|19454-B. Pearson-22-M|19824-J. Zemura-33-M|19804-K. Moore-21-F|2734-P. Billing-29-F,196855-J. Anthony-32-F|18872-L. Cook-4-M|1125-R. Christie-10-M|19964-S. Dembélé-20-M|19769-J. Stacey-17-D|19356-E. Marcondes-11-M|912-Neto-13-G|19866-J. Lowe-18-F|20093-J. Hill-23-D
39,867966,7248,Mikel Arteta,4-2-3-1,20355,20355-A. Ramsdale-1-G|19959-B. White-4-D|22090-W. Saliba-12-D|22224-Gabriel Magalhães-6-D|641-O. Zinchenko-35-D|49-T. Partey-5-M|1464-G. Xhaka-34-M|1460-B. Saka-7-M|37127-M. Ødegaard-8-M|127769-Gabriel Martinelli-11-M|643-Gabriel Jesus-9-F,2597-T. Tomiyasu-18-D|1161-E. Smith Rowe-10-M|1468-E. Nketiah-14-F|1117-K. Tierney-3-D|1427-A. Lokonga-23-M|1452-Mohamed Elneny-25-M|50999-M. Turner-30-G|41725-Fábio Vieira-21-M|1440-R. Holding-16-D
39,867970,1914,J. Marsch,4-2-3-1,20619,20619-I. Meslier-1-G|533-R. Kristensen-25-D|26238-R. Koch-5-D|47302-Diego Llorente-14-D|64003-P. Struijk-21-D|1150-T. Adams-12-M|47341-Marc Roca-8-M|19329-D. James-20-M|50739-B. Aaronson-7-M|19128-J. Harrison-11-M|935-Rodrigo-19-F,19127-A. Forshaw-4-M|37161-L. Sinisterra-23-F|19569-J. Gelhardt-30-F|153400-S. Greenwood-42-F|3008-M. Klich-43-M|39105-K. Klaesson-13-G|37724-C. Summerville-10-M|297187-L. Hjelde-33-D|153411-C. Drameh-37-D
39,867970,40,T. Tuchel,3-5-2,2986,2986-É. Mendy-16-G|19545-R. James-24-D|259-Thiago Silva-6-D|318-K. Koulibaly-26-D|2292-R. Loftus-Cheek-12-M|19220-M. Mount-19-M|2289-Jorginho-5-M|67972-C. Gallagher-23-M|47380-Marc Cucurella-32-M|978-K. Havertz-29-F|645-R. Sterling-17-F,17-C. Pulišić-10-M|548-H. Ziyech-22-M|2933-B. Chilwell-21-D|2280-César Azpilicueta-28-D|2279-E. Ampadu-44-D|19720-T. Chalobah-14-D|2273-Kepa-1-G|138935-C. Chukwuemeka-30-M|2298-C. Hudson-Odoi-20-F
